date,fee,fromCountry,fromTeamId,fromTeamName,id,mv,playerName,season,toCountry,toTeamId,toTeamName
"Jul 16, 2013",-,Norway,687,Molde FK ,176885,200 Th. €,Sean Cunningham,13/14,,515,Unattached 
"Dec 31, 2012",End of loan,Norway,1274,Stabaek IF ,176885,200 Th. €,Sean Cunningham,12/13,Norway,687,Molde FK 
"Mar 1, 2012",Loan,Norway,687,Molde FK ,176885,50 Th. €,Sean Cunningham,11/12,Norway,1274,Stabaek IF 
"Jan 1, 2011",-,Norway,16581,Molde FK U19 ,176885,-,Sean Cunningham,10/11,Norway,687,Molde FK 
"Aug 31, 2015",?,Belgium,1184,KRC Genk ,91225,600 Th. €,Kim Ojo,15/16,Belgium,2727,OH Leuven 
"Jun 30, 2015",End of loan,Hungary,708,Újpest FC ,91225,600 Th. €,Kim Ojo,14/15,Belgium,1184,KRC Genk 
"Aug 29, 2014",Loan,Belgium,1184,KRC Genk ,91225,800 Th. €,Kim Ojo,14/15,Hungary,708,Újpest FC 
"Jan 14, 2013","1,20 Mill. €",Norway,1100,SK Brann ,91225,"1,70 Mill. €",Kim Ojo,12/13,Belgium,1184,KRC Genk 
"Jan 1, 2011",Free transfer,Norway,9028,Nybergsund ,91225,275 Th. €,Kim Ojo,10/11,Norway,1100,SK Brann 
"Feb 1, 2008",Free transfer,Nigeria,5069,Plateau United ,91225,-,Kim Ojo,07/08,Norway,9028,Nybergsund 
"Jan 8, 2016",?,Sweden,3654,Kalmar FF ,179808,300 Th. €,Lars Cramer,15/16,Norway,5619,Aalesunds FK 
"Mar 28, 2013",?,Norway,2817,Strømsgodset ,179808,50 Th. €,Lars Cramer,12/13,Sweden,3654,Kalmar FF 
"Dec 31, 2012",End of loan,Norway,36218,Drammen FK ,179808,50 Th. €,Lars Cramer,09/10,Norway,2817,Strømsgodset 
"Aug 1, 2011",End of loan,Norway,13261,Asker FH ,179808,-,Lars Cramer,11/12,Norway,2817,Strømsgodset 
"Mar 1, 2010",Loan,Norway,2817,Strømsgodset ,179808,-,Lars Cramer,09/10,Norway,13261,Asker FH 
"Aug 1, 2009",Loan,Norway,2817,Strømsgodset ,179808,-,Lars Cramer,09/10,Norway,36218,Drammen FK 
"Jan 1, 2008",-,Norway,15693,Strømsgodset IF U19 ,179808,-,Lars Cramer,07/08,Norway,2817,Strømsgodset 
"Jan 1, 2012",?,Norway,2961,Moss FK ,148579,100 Th. €,Odillon Kashama,11/12,Norway,13450,Østsiden IL 
"Aug 1, 2011",Free transfer,Norway,3837,Fredrikstad ,148579,100 Th. €,Odillon Kashama,11/12,Norway,2961,Moss FK 
"Aug 1, 2015",Free transfer,Brazil,17964,Botafogo ,160638,-,Juninho,15/16,Malta,10603,Floriana 
"Dec 21, 2014",?,Brazil,36304,Naviraiense-MS ,160638,-,Juninho,14/15,Brazil,17964,Botafogo 
"Mar 31, 2014",?,Brazil,19976,Araxá ,160638,-,Juninho,13/14,Brazil,36304,Naviraiense-MS 
