date,error,fee,fromCountry,fromTeamId,fromTeamName,id,mv,playerName,season,toCountry,toTeamId,toTeamName
"Jul 1, 2012",,?,Serbia,4633.0,Novi Pazar ,79935,200 Th. €,Fedja Dudic,12/13,Bosnia-Herzegovina,6807.0,Slavija S. 
"Jan 1, 2012",,?,Bosnia-Herzegovina,9544.0,GOSK Gabela ,79935,300 Th. €,Fedja Dudic,11/12,Serbia,4633.0,Novi Pazar 
"Jul 1, 2011",,Free transfer,Croatia,599.0,NK Varazdin ,79935,300 Th. €,Fedja Dudic,11/12,Bosnia-Herzegovina,9544.0,GOSK Gabela 
"Jul 1, 2010",,Free transfer,Bosnia-Herzegovina,6804.0,Travnik ,79935,250 Th. €,Fedja Dudic,10/11,Croatia,599.0,NK Varazdin 
"Jul 1, 2009",,Free transfer,Bosnia-Herzegovina,2573.0,Zeljeznicar ,79935,-,Fedja Dudic,09/10,Bosnia-Herzegovina,6804.0,Travnik 
"Jun 30, 2009",,End of loan,Bosnia-Herzegovina,6804.0,Travnik ,79935,-,Fedja Dudic,08/09,Bosnia-Herzegovina,2573.0,Zeljeznicar 
"Jan 1, 2009",,Loan,Bosnia-Herzegovina,2573.0,Zeljeznicar ,79935,-,Fedja Dudic,08/09,Bosnia-Herzegovina,6804.0,Travnik 
"Jul 1, 2008",,?,Bosnia-Herzegovina,6804.0,Travnik ,79935,-,Fedja Dudic,08/09,Bosnia-Herzegovina,2573.0,Zeljeznicar 
"Jun 30, 2015",,End of loan,Serbia,53.0,OFK Beograd ,171072,750 Th. €,Sasa Zdjelar,14/15,Greece,683.0,Olympiacos 
"Sep 10, 2013",,Loan,Greece,683.0,Olympiacos ,171072,300 Th. €,Sasa Zdjelar,13/14,Serbia,53.0,OFK Beograd 
"Sep 9, 2013",,?,Serbia,53.0,OFK Beograd ,171072,300 Th. €,Sasa Zdjelar,13/14,Greece,683.0,Olympiacos 
"Jan 1, 2012",,-,Serbia,15072.0,OFK Beograd U19 ,171072,-,Sasa Zdjelar,11/12,Serbia,53.0,OFK Beograd 
"Jun 30, 2014",,End of loan,Turkey,1267.0,Manisaspor ,94304,"1,50 Mill. €",Goran Causic,13/14,Turkey,825.0,Eskisehirspor 
"Jan 11, 2014",,Loan,Turkey,825.0,Eskisehirspor ,94304,"2,00 Mill. €",Goran Causic,13/14,Turkey,1267.0,Manisaspor 
"Jan 5, 2013",,"1,00 Mill. €",Serbia,902.0,Rad ,94304,750 Th. €,Goran Causic,12/13,Turkey,825.0,Eskisehirspor 
"Jan 1, 2012",,Free transfer,Serbia,159.0,Red Star ,94304,200 Th. €,Goran Causic,11/12,Serbia,902.0,Rad 
"Jul 1, 2011",,-,Serbia,11137.0,Red Star U19 ,94304,-,Goran Causic,11/12,Serbia,159.0,Red Star 
